CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
15822,375,2,827.71,2,3,3,233,8,At Risk
15824,158,10,10337.29,3,5,5,355,13,Loyal Customers
15826,61,21,56592.0,4,5,5,455,14,Champions
15827,2,2,363.58,5,3,2,532,10,Price Sensitive
15829,380,1,851.29,2,2,3,223,7,Needs Attention
15830,18,9,9752.49,5,5,5,555,15,Champions
15832,542,1,447.64,1,2,2,122,5,Lost
15834,230,4,2184.77,2,4,4,244,10,At Risk
15835,129,2,1360.43,3,3,3,333,9,Potential Loyal
15838,17,4,2884.64,5,4,4,544,13,Champions
15840,183,2,1109.44,3,3,3,333,9,Potential Loyal
15841,624,1,204.85,1,2,1,121,4,Lost
15842,10,9,7098.24,5,5,5,555,15,Champions
15843,254,2,725.23,2,3,2,232,7,Price Sensitive
15844,560,1,498.89,1,2,2,122,5,Lost
15845,24,11,23059.24,5,5,5,555,15,Champions
15846,413,3,1721.81,1,4,3,143,8,At Risk
15848,162,1,509.77,3,2,2,322,7,Needs Attention
15849,229,1,109.95,2,2,1,221,5,Lost
15851,84,10,27184.9,4,5,5,455,14,Champions
15852,250,1,219.64,2,2,1,221,5,Lost
15854,37,1,95.1,4,2,1,421,7,New Customers
15855,16,3,1162.93,5,4,3,543,12,Potential Loyal
15856,103,6,6073.08,3,5,5,355,13,Loyal Customers
15861,274,1,323.5,2,2,2,222,6,Lost
15863,634,1,436.85,1,2,2,122,5,Lost
15864,101,2,892.27,3,3,3,333,9,Potential Loyal
15867,172,4,2358.93,3,4,4,344,11,Loyal Customers
15868,37,2,1600.01,4,3,3,433,10,Potential Loyal
15869,40,8,8284.18,4,5,5,455,14,Champions
15871,142,6,7327.94,3,5,5,355,13,Loyal Customers
15872,128,1,154.4,3,2,1,321,6,Needs Attention
15873,736,1,364.72,1,2,2,122,5,Lost
15874,333,3,1505.03,2,4,3,243,9,At Risk
15875,141,1,155.4,3,2,1,321,6,Needs Attention
15876,171,7,8571.57,3,5,5,355,13,Loyal Customers
15877,470,1,71.6,1,2,1,121,4,Lost
15878,269,1,79.6,2,2,1,221,5,Lost
15880,26,10,8695.15,5,5,5,555,15,Champions
15885,346,1,67.1,2,2,1,221,5,Lost
15888,26,5,3014.93,5,4,4,544,13,Champions
15889,258,3,871.11,2,4,3,243,9,At Risk
15890,243,4,2834.31,2,4,4,244,10,At Risk
15891,219,2,751.85,2,3,2,232,7,Price Sensitive
15892,125,5,2430.69,3,4,4,344,11,Loyal Customers
15893,56,3,1660.8,4,4,3,443,11,Potential Loyal
15895,17,5,4444.55,5,4,4,544,13,Champions
15896,705,1,44.91,1,2,1,121,4,Lost
15897,1,6,5865.54,5,5,4,554,14,Champions
15898,256,4,2232.66,2,4,4,244,10,At Risk
15899,28,12,11787.84,5,5,5,555,15,Champions
15900,85,3,1479.15,4,4,3,443,11,Potential Loyal
15903,409,3,1811.43,1,4,4,144,9,At Risk
15904,9,4,2191.52,5,4,4,544,13,Champions
15905,28,3,2846.13,5,4,4,544,13,Champions
15911,74,15,46540.44,4,5,5,455,14,Champions
15912,183,3,1831.61,3,4,4,344,11,Loyal Customers
15915,65,1,470.85,4,2,2,422,8,New Customers
15917,68,4,1864.16,4,4,4,444,12,Champions
15919,583,1,94.98,1,2,1,121,4,Lost
15920,272,5,3289.7,2,4,4,244,10,At Risk
15923,56,10,9581.22,4,5,5,455,14,Champions
15924,579,2,348.68,1,3,2,132,6,Price Sensitive
15925,26,2,662.79,5,3,2,532,10,Price Sensitive
15926,596,1,481.26,1,2,2,122,5,Lost
15927,352,2,909.24,2,3,3,233,8,At Risk
15928,308,1,69.45,2,2,1,221,5,Lost
15930,547,1,520.44,1,2,2,122,5,Lost
15933,108,3,4246.99,3,4,4,344,11,Loyal Customers
15934,430,1,272.02,1,2,1,121,4,Lost
15937,15,7,9023.28,5,5,5,555,15,Champions
15938,12,19,57037.78,5,5,5,555,15,Champions
15939,92,9,8511.69,3,5,5,355,13,Loyal Customers
15941,102,9,11668.33,3,5,5,355,13,Loyal Customers
15942,361,2,477.57,2,3,2,232,7,Price Sensitive
15944,7,16,37963.2,5,5,5,555,15,Champions
15945,47,1,195.04,4,2,1,421,7,New Customers
15946,557,2,1837.59,1,3,4,134,8,At Risk
15948,40,2,545.65,4,3,2,432,9,Price Sensitive
15949,347,1,82.72,2,2,1,221,5,Lost
15950,353,1,365.4,2,2,2,222,6,Lost
15951,545,2,694.99,1,3,2,132,6,Price Sensitive
15952,109,12,30193.54,3,5,5,355,13,Loyal Customers
15953,99,2,234.35,3,3,1,331,7,Price Sensitive
15954,362,2,1019.75,2,3,3,233,8,At Risk
15957,485,3,1674.93,1,4,3,143,8,At Risk
15958,475,1,44.16,1,2,1,121,4,Lost
15959,23,1,24.55,5,2,1,521,8,New Customers
15961,133,3,1904.73,3,4,4,344,11,Loyal Customers
15962,551,1,492.38,1,2,2,122,5,Lost
15963,346,3,2159.56,2,4,4,244,10,At Risk
15964,574,1,600.36,1,2,2,122,5,Lost
15965,2,2,1226.84,5,3,3,533,11,Potential Loyal
15966,45,4,2535.94,4,4,4,444,12,Champions
15967,325,4,4434.66,2,4,4,244,10,At Risk
15968,719,1,259.72,1,2,1,121,4,Lost
15969,35,4,2161.53,4,4,4,444,12,Champions
15970,575,2,1957.55,1,3,4,134,8,At Risk
15971,34,1,892.84,4,2,3,423,9,New Customers
15972,345,4,1877.76,2,4,4,244,10,At Risk
15973,11,1,382.68,5,2,2,522,9,New Customers
15974,371,2,964.95,2,3,3,233,8,At Risk
15975,71,1,577.81,4,2,2,422,8,New Customers
15978,79,8,7603.56,4,5,5,455,14,Champions
15980,141,2,574.94,3,3,2,332,8,Price Sensitive
15981,29,3,818.42,5,4,3,543,12,Potential Loyal
15982,13,12,31052.1,5,5,5,555,15,Champions
15983,26,4,1554.28,5,4,3,543,12,Potential Loyal
15985,208,1,53.76,3,2,1,321,6,Needs Attention
15987,35,7,8247.12,4,5,5,455,14,Champions
15988,368,3,1570.61,2,4,3,243,9,At Risk
15991,63,4,4634.08,4,4,4,444,12,Champions
15992,100,2,390.01,3,3,2,332,8,Price Sensitive
15993,449,2,390.58,1,3,2,132,6,Price Sensitive
15994,7,5,6206.63,5,4,5,545,14,Champions
15995,729,1,363.65,1,2,2,122,5,Lost
15996,190,6,5539.73,3,5,4,354,12,Loyal Customers
15997,512,1,74.8,1,2,1,121,4,Lost
15998,367,1,86.3,2,2,1,221,5,Lost
15999,14,5,5901.64,5,4,4,544,13,Champions
16000,50,12,33262.23,4,5,5,455,14,Champions
16002,113,6,5808.08,3,5,4,354,12,Loyal Customers
16004,158,3,1965.19,3,4,4,344,11,Loyal Customers
16006,2,3,1341.72,5,4,3,543,12,Potential Loyal
16007,145,6,7215.87,3,5,5,355,13,Loyal Customers
16008,44,2,383.59,4,3,2,432,9,Price Sensitive
16009,15,11,7887.72,5,5,5,555,15,Champions
16010,232,2,1086.26,2,3,3,233,8,At Risk
16012,110,2,383.82,3,3,2,332,8,Price Sensitive
16013,44,21,53071.57,4,5,5,455,14,Champions
16014,350,1,203.1,2,2,1,221,5,Lost
16015,61,2,1320.78,4,3,3,433,10,Potential Loyal
16017,22,1,84.1,5,2,1,521,8,New Customers
16019,588,1,171.23,1,2,1,121,4,Lost
16023,628,2,1127.26,1,3,3,133,7,At Risk
16024,64,2,1044.81,4,3,3,433,10,Potential Loyal
16025,373,1,40.64,2,2,1,221,5,Lost
16026,318,2,256.77,2,3,1,231,6,Price Sensitive
16028,36,7,5804.44,4,5,4,454,13,Champions
16029,81,1,311.45,4,2,2,422,8,New Customers
16031,483,1,236.96,1,2,1,121,4,Lost
16033,385,2,643.66,2,3,2,232,7,Price Sensitive
16039,238,1,547.33,2,2,2,222,6,Lost
16040,283,2,679.37,2,3,2,232,7,Price Sensitive
16041,381,1,75.36,2,2,1,221,5,Lost
16042,4,4,1438.49,5,4,3,543,12,Potential Loyal
16043,188,2,809.14,3,3,2,332,8,Price Sensitive
16045,235,1,513.6,2,2,2,222,6,Lost
16046,87,3,1334.78,4,4,3,443,11,Potential Loyal
16047,63,3,2035.43,4,4,4,444,12,Champions
16048,49,5,2100.67,4,4,4,444,12,Champions
16049,415,3,1991.4,1,4,4,144,9,At Risk
16050,88,12,12955.03,3,5,5,355,13,Loyal Customers
16053,587,1,415.79,1,2,2,122,5,Lost
16054,23,1,679.38,5,2,2,522,9,New Customers
16056,138,1,506.93,3,2,2,322,7,Needs Attention
16057,258,4,3577.13,2,4,4,244,10,At Risk
16058,210,6,5915.27,2,5,5,255,12,At Risk
16059,372,1,78.54,2,2,1,221,5,Lost
16061,145,3,1803.44,3,4,4,344,11,Loyal Customers
16062,140,3,1667.19,3,4,3,343,10,Potential Loyal
16063,77,8,5779.53,4,5,4,454,13,Champions
16064,15,1,360.83,5,2,2,522,9,New Customers
16066,65,10,10462.99,4,5,5,455,14,Champions
16067,48,4,3861.74,4,4,4,444,12,Champions
16068,424,4,3626.08,1,4,4,144,9,At Risk
16069,554,5,8617.34,1,4,5,145,10,At Risk
16071,5,6,5005.68,5,5,4,554,14,Champions
16072,24,3,1962.34,5,4,4,544,13,Champions
16073,41,3,3034.43,4,4,4,444,12,Champions
16076,188,4,1228.56,3,4,3,343,10,Potential Loyal
16077,167,4,2590.86,3,4,4,344,11,Loyal Customers
16078,213,3,788.2,2,4,2,242,8,Price Sensitive
16079,380,2,790.9,2,3,2,232,7,Price Sensitive
16080,3,21,53779.2,5,5,5,555,15,Champions
16081,274,1,617.09,2,2,2,222,6,Lost
16082,133,2,462.1,3,3,2,332,8,Price Sensitive
16084,115,11,12968.64,3,5,5,355,13,Loyal Customers
16086,402,1,146.71,1,2,1,121,4,Lost
16087,91,7,7681.55,3,5,5,355,13,Loyal Customers
16088,498,1,442.34,1,2,2,122,5,Lost
16089,19,7,8560.28,5,5,5,555,15,Champions
16090,252,4,2034.93,2,4,4,244,10,At Risk
16091,307,3,1899.28,2,4,4,244,10,At Risk
16092,685,1,273.6,1,2,1,121,4,Lost
16093,367,2,1147.6,2,3,3,233,8,At Risk
16095,10,8,7146.9,5,5,5,555,15,Champions
16097,66,3,702.03,4,4,2,442,10,Price Sensitive
16098,111,1,885.3,3,2,3,323,8,Potential Loyal
16099,267,1,63.86,2,2,1,221,5,Lost
16100,206,6,6561.6,3,5,5,355,13,Loyal Customers
16102,10,5,2503.96,5,4,4,544,13,Champions
16103,391,1,192.36,2,2,1,221,5,Lost
16104,345,1,76.51,2,2,1,221,5,Lost
16105,27,4,2473.21,5,4,4,544,13,Champions
16106,683,1,316.96,1,2,2,122,5,Lost
16107,680,1,85.88,1,2,1,121,4,Lost
16108,151,10,9850.39,3,5,5,355,13,Loyal Customers
16109,605,1,37.52,1,2,1,121,4,Lost
16111,176,3,4572.97,3,4,4,344,11,Loyal Customers
16112,61,7,7982.49,4,5,5,455,14,Champions
16114,137,1,202.89,3,2,1,321,6,Needs Attention
16115,4,3,1618.02,5,4,3,543,12,Potential Loyal
16116,26,5,5850.43,5,4,4,544,13,Champions
16117,717,1,164.45,1,2,1,121,4,Lost
16118,60,5,6211.66,4,4,5,445,13,Champions
16119,719,1,261.12,1,2,1,121,4,Lost
16120,500,1,65.74,1,2,1,121,4,Lost
16122,88,2,673.22,3,3,2,332,8,Price Sensitive
16126,390,2,717.46,2,3,2,232,7,Price Sensitive
16128,7,11,30468.16,5,5,5,555,15,Champions
16129,44,2,2482.85,4,3,4,434,11,Loyal Customers
16130,28,3,1311.7,5,4,3,543,12,Potential Loyal
16131,128,3,1169.19,3,4,3,343,10,Potential Loyal
16133,209,3,1046.2,2,4,3,243,9,At Risk
16135,49,1,17.96,4,2,1,421,7,New Customers
16136,63,2,400.31,4,3,2,432,9,Price Sensitive
16137,194,4,2481.04,3,4,4,344,11,Loyal Customers
16138,361,1,50.8,2,2,1,221,5,Lost
16139,403,2,243.17,1,3,1,131,5,Price Sensitive
16140,76,8,7172.76,4,5,5,455,14,Champions
16142,218,6,7939.52,2,5,5,255,12,At Risk
16143,83,7,6580.8,4,5,5,455,14,Champions
16145,298,4,2396.54,2,4,4,244,10,At Risk
16146,268,1,108.3,2,2,1,221,5,Lost
16147,372,2,450.72,2,3,2,232,7,Price Sensitive
16148,166,2,1244.03,3,3,3,333,9,Potential Loyal
16149,398,2,1004.38,1,3,3,133,7,At Risk
16150,30,1,495.53,4,2,2,422,8,New Customers
16151,726,1,121.61,1,2,1,121,4,Lost
16152,647,2,611.1,1,3,2,132,6,Price Sensitive
16155,1,18,43343.57,5,5,5,555,15,Champions
16157,64,1,164.48,4,2,1,421,7,New Customers
16159,24,12,30045.14,5,5,5,555,15,Champions
16162,90,1,915.55,3,2,3,323,8,Potential Loyal
16164,33,23,57038.48,4,5,5,455,14,Champions
16165,594,1,44.16,1,2,1,121,4,Lost
16168,543,2,514.7,1,3,2,132,6,Price Sensitive
16169,2,15,43629.43,5,5,5,555,15,Champions
16171,174,4,1081.93,3,4,3,343,10,Potential Loyal
16172,12,26,79746.21,5,5,5,555,15,Champions
16174,364,3,986.93,2,4,3,243,9,At Risk
16175,89,7,7080.09,3,5,5,355,13,Loyal Customers
16176,404,1,238.08,1,2,1,121,4,Lost
16177,28,7,6513.87,5,5,5,555,15,Champions
16178,502,1,116.56,1,2,1,121,4,Lost
16179,398,1,559.36,1,2,2,122,5,Lost
16183,736,1,300.42,1,2,2,122,5,Lost
16184,28,19,44262.7,5,5,5,555,15,Champions
16185,400,2,361.28,1,3,2,132,6,Price Sensitive
16186,484,2,1054.22,1,3,3,133,7,At Risk
16188,596,1,201.26,1,2,1,121,4,Lost
16189,250,3,2280.32,2,4,4,244,10,At Risk
16191,33,8,8769.39,4,5,5,455,14,Champions
16192,659,1,322.99,1,2,2,122,5,Lost
16193,1,15,34604.98,5,5,5,555,15,Champions
16195,422,8,7803.77,1,5,5,155,11,At Risk
16196,399,6,6949.58,1,5,5,155,11,At Risk
16197,231,3,971.25,2,4,3,243,9,At Risk
16198,155,4,2994.57,3,4,4,344,11,Loyal Customers
16199,190,2,721.29,3,3,2,332,8,Price Sensitive
16200,547,2,121.88,1,3,1,131,5,Price Sensitive
16201,440,1,789.6,1,2,2,122,5,Lost
16202,16,12,33501.3,5,5,5,555,15,Champions
16203,87,3,1505.86,4,4,3,443,11,Potential Loyal
16206,426,1,134.2,1,2,1,121,4,Lost
16207,559,2,870.22,1,3,3,133,7,At Risk
16208,192,3,1913.2,3,4,4,344,11,Loyal Customers
16209,114,5,5256.69,3,4,4,344,11,Loyal Customers
16210,366,3,1430.33,2,4,3,243,9,At Risk
16213,257,2,1316.97,2,3,3,233,8,At Risk
16214,12,17,37011.3,5,5,5,555,15,Champions
16215,36,11,13107.55,4,5,5,455,14,Champions
16216,34,2,497.9,4,3,2,432,9,Price Sensitive
16217,55,1,10.05,4,2,1,421,7,New Customers
16218,74,5,4469.9,4,4,4,444,12,Champions
16220,131,5,1668.53,3,4,3,343,10,Potential Loyal
16222,366,1,102.76,2,2,1,221,5,Lost
16223,725,1,99.77,1,2,1,121,4,Lost
16225,245,1,98.37,2,2,1,221,5,Lost
16226,619,1,316.58,1,2,2,122,5,Lost
16227,199,1,104.22,3,2,1,321,6,Needs Attention
16230,69,2,404.2,4,3,2,432,9,Price Sensitive
16233,15,1,313.6,5,2,2,522,9,New Customers
16234,21,7,6745.44,5,5,5,555,15,Champions
16235,28,2,719.03,5,3,2,532,10,Price Sensitive
16238,306,1,1239.44,2,2,3,223,7,Needs Attention
16239,358,1,567.99,2,2,2,222,6,Lost
16241,51,20,56907.36,4,5,5,455,14,Champions
16242,723,1,160.91,1,2,1,121,4,Lost
16244,106,6,5161.77,3,5,4,354,12,Loyal Customers
16245,268,2,423.09,2,3,2,232,7,Price Sensitive
16246,497,1,7.68,1,2,1,121,4,Lost
16247,182,6,5064.23,3,5,4,354,12,Loyal Customers
16248,244,4,7240.31,2,4,5,245,11,At Risk
16250,384,3,2178.06,2,4,4,244,10,At Risk
16251,37,5,2153.53,4,4,4,444,12,Champions
16252,163,6,3660.59,3,5,4,354,12,Loyal Customers
16253,602,1,76.08,1,2,1,121,4,Lost
16254,52,1,434.49,4,2,2,422,8,New Customers
16255,153,1,16.27,3,2,1,321,6,Needs Attention
16256,22,10,11099.26,5,5,5,555,15,Champions
16258,313,2,313.11,2,3,2,232,7,Price Sensitive
16259,214,2,984.64,2,3,3,233,8,At Risk
16260,6,4,2149.48,5,4,4,544,13,Champions
16261,159,2,1007.56,3,3,3,333,9,Potential Loyal
16264,145,3,2201.86,3,4,4,344,11,Loyal Customers
16266,260,1,224.2,2,2,1,221,5,Lost
16269,357,1,129.75,2,2,1,221,5,Lost
16270,36,3,2706.37,4,4,4,444,12,Champions
16272,9,14,37986.25,5,5,5,555,15,Champions
16273,180,2,307.95,3,3,2,332,8,Price Sensitive
16274,15,3,1491.6,5,4,3,543,12,Potential Loyal
16275,160,3,1153.94,3,4,3,343,10,Potential Loyal
16276,336,1,370.8,2,2,2,222,6,Lost
16278,321,1,58.23,2,2,1,221,5,Lost
16280,55,5,2190.57,4,4,4,444,12,Champions
16281,130,1,432.12,3,2,2,322,7,Needs Attention
16282,237,2,316.2,2,3,2,232,7,Price Sensitive
16283,7,10,30985.71,5,5,5,555,15,Champions
16284,599,1,156.49,1,2,1,121,4,Lost
16285,84,1,223.91,4,2,1,421,7,New Customers
16286,261,1,122.88,2,2,1,221,5,Lost
16288,353,2,218.77,2,3,1,231,6,Price Sensitive
16289,358,3,2162.71,2,4,4,244,10,At Risk
16290,110,4,4355.01,3,4,4,344,11,Loyal Customers
16292,416,1,1173.98,1,2,3,123,6,Needs Attention
16293,129,8,9554.46,3,5,5,355,13,Loyal Customers
16294,598,1,467.18,1,2,2,122,5,Lost
16296,404,2,957.42,1,3,3,133,7,At Risk
16299,75,2,1268.51,4,3,3,433,10,Potential Loyal
16300,103,2,404.44,3,3,2,332,8,Price Sensitive
16301,476,1,46.54,1,2,1,121,4,Lost
16302,308,1,234.86,2,2,1,221,5,Lost
16304,24,19,46232.28,5,5,5,555,15,Champions
16306,183,2,973.17,3,3,3,333,9,Potential Loyal
16310,4,4,1889.14,5,4,4,544,13,Champions
16311,37,4,3175.8,4,4,4,444,12,Champions
16312,530,1,165.14,1,2,1,121,4,Lost
16313,171,4,2683.2,3,4,4,344,11,Loyal Customers
16314,148,3,1323.25,3,4,3,343,10,Potential Loyal
16315,11,2,800.05,5,3,2,532,10,Price Sensitive
16316,102,5,5806.09,3,4,4,344,11,Loyal Customers
16318,84,3,3157.38,4,4,4,444,12,Champions
16321,203,1,126.21,3,2,1,321,6,Needs Attention
16323,187,1,368.94,3,2,2,322,7,Needs Attention
16324,122,1,413.4,3,2,2,322,7,Needs Attention
16325,99,2,476.79,3,3,2,332,8,Price Sensitive
16326,161,2,1482.96,3,3,3,333,9,Potential Loyal
16327,34,2,474.8,4,3,2,432,9,Price Sensitive
16328,60,2,518.81,4,3,2,432,9,Price Sensitive
16330,25,1,468.03,5,2,2,522,9,New Customers
16331,501,1,391.13,1,2,2,122,5,Lost
16332,61,7,5601.0,4,5,4,454,13,Champions
16333,31,10,9436.09,4,5,5,455,14,Champions
16334,109,2,847.84,3,3,3,333,9,Potential Loyal
16335,48,3,1363.36,4,4,3,443,11,Potential Loyal
16336,328,4,3950.11,2,4,4,244,10,At Risk
16338,14,24,66046.06,5,5,5,555,15,Champions
16339,660,1,19.2,1,2,1,121,4,Lost
16340,207,3,1110.69,3,4,3,343,10,Potential Loyal
16342,64,3,954.15,4,4,3,443,11,Potential Loyal
16343,593,2,1336.79,1,3,3,133,7,At Risk
16345,199,3,829.6,3,4,3,343,10,Potential Loyal
16346,616,1,153.35,1,2,1,121,4,Lost
16347,180,8,9680.67,3,5,5,355,13,Loyal Customers
16349,118,2,708.77,3,3,2,332,8,Price Sensitive
16350,38,1,497.64,4,2,2,422,8,New Customers
16351,53,1,122.2,4,2,1,421,7,New Customers
16354,260,2,1062.28,2,3,3,233,8,At Risk
16355,27,2,465.06,5,3,2,532,10,Price Sensitive
16356,249,7,6246.06,2,5,5,255,12,At Risk
16358,46,2,491.77,4,3,2,432,9,Price Sensitive
16359,590,1,914.95,1,2,3,123,6,Needs Attention
16360,80,9,11540.84,4,5,5,455,14,Champions
16361,171,5,2388.87,3,4,4,344,11,Loyal Customers
16363,373,2,782.47,2,3,2,232,7,Price Sensitive
16364,26,3,1996.59,5,4,4,544,13,Champions
16365,18,17,40704.56,5,5,5,555,15,Champions
16366,64,4,2484.04,4,4,4,444,12,Champions
16367,144,1,221.62,3,2,1,321,6,Needs Attention
16369,428,1,235.94,1,2,1,121,4,Lost
16371,417,1,311.01,1,2,2,122,5,Lost
16372,26,10,23323.26,5,5,5,555,15,Champions
16373,192,1,467.43,3,2,2,322,7,Needs Attention
16377,65,3,2366.32,4,4,4,444,12,Champions
16378,148,3,1311.74,3,4,3,343,10,Potential Loyal
16379,198,2,774.1,3,3,2,332,8,Price Sensitive
16383,510,2,1029.93,1,3,3,133,7,At Risk
16384,419,1,389.74,1,2,2,122,5,Lost
16385,424,1,367.28,1,2,2,122,5,Lost
16386,423,2,1539.28,1,3,3,133,7,At Risk
16387,504,1,287.82,1,2,1,121,4,Lost
16388,10,20,47745.08,5,5,5,555,15,Champions
16389,16,13,12088.48,5,5,5,555,15,Champions
16392,582,2,657.79,1,3,2,132,6,Price Sensitive
16393,252,1,308.5,2,2,2,222,6,Lost
16394,189,3,1220.92,3,4,3,343,10,Potential Loyal
16396,729,1,254.27,1,2,1,121,4,Lost
16397,223,1,297.45,2,2,2,222,6,Lost
16399,317,2,268.74,2,3,1,231,6,Price Sensitive
16400,37,5,3174.53,4,4,4,444,12,Champions
16401,13,5,2050.88,5,4,4,544,13,Champions
16402,505,1,331.44,1,2,2,122,5,Lost
16404,5,1,146.12,5,2,1,521,8,New Customers
16405,537,3,3566.46,1,4,4,144,9,At Risk
16406,23,2,797.52,5,3,2,532,10,Price Sensitive
16408,466,1,416.51,1,2,2,122,5,Lost
16409,123,1,28.44,3,2,1,321,6,Needs Attention
16410,95,5,2715.8,3,4,4,344,11,Loyal Customers
16411,68,4,3716.87,4,4,4,444,12,Champions
16413,369,2,204.82,2,3,1,231,6,Price Sensitive
16417,55,4,3771.58,4,4,4,444,12,Champions
16419,73,3,1913.44,4,4,4,444,12,Champions
16420,197,2,97.72,3,3,1,331,7,Price Sensitive
16421,260,2,180.43,2,3,1,231,6,Price Sensitive
16424,35,8,8443.55,4,5,5,455,14,Champions
16425,29,3,2194.32,5,4,4,544,13,Champions
16426,351,3,3089.72,2,4,4,244,10,At Risk
16428,500,2,1725.06,1,3,3,133,7,At Risk
16433,304,2,1006.09,2,3,3,233,8,At Risk
16434,453,3,2341.05,1,4,4,144,9,At Risk
16435,294,3,789.32,2,4,2,242,8,Price Sensitive
16436,372,1,31.13,2,2,1,221,5,Lost
16441,387,1,576.32,2,2,2,222,6,Lost
16442,546,2,283.78,1,3,1,131,5,Price Sensitive
16444,378,1,457.34,2,2,2,222,6,Lost
16446,61,2,887.19,4,3,3,433,10,Potential Loyal
16447,332,1,13.35,2,2,1,221,5,Lost
16448,64,1,712.73,4,2,2,422,8,New Customers
16450,133,1,367.35,3,2,2,322,7,Needs Attention
16451,65,2,452.3,4,3,2,432,9,Price Sensitive
16453,76,5,2274.29,4,4,4,444,12,Champions
16454,190,1,264.16,3,2,1,321,6,Needs Attention
16455,54,1,348.8,4,2,2,422,8,New Customers
16456,177,1,580.14,3,2,2,322,7,Needs Attention
16457,410,2,1014.08,1,3,3,133,7,At Risk
16458,234,4,1349.02,2,4,3,243,9,At Risk
16460,328,4,2144.75,2,4,4,244,10,At Risk
16461,75,6,5344.41,4,5,4,454,13,Champions
16465,54,3,751.15,4,4,2,442,10,Price Sensitive
16466,97,3,395.78,3,4,2,342,9,Price Sensitive
16467,13,2,1911.46,5,3,4,534,12,Loyal Customers
16468,396,3,1510.6,2,4,3,243,9,At Risk
16470,388,1,261.44,2,2,1,221,5,Lost
16471,111,2,685.13,3,3,2,332,8,Price Sensitive
16472,48,5,4249.49,4,4,4,444,12,Champions
16473,163,3,1309.84,3,4,3,343,10,Potential Loyal
16474,6,8,6365.34,5,5,5,555,15,Champions
16475,4,10,10045.61,5,5,5,555,15,Champions
16477,320,1,650.82,2,2,2,222,6,Lost
16481,613,1,56.56,1,2,1,121,4,Lost
16482,554,1,68.49,1,2,1,121,4,Lost
16483,50,1,989.9,4,2,3,423,9,New Customers
16487,200,5,4449.17,3,4,4,344,11,Loyal Customers
16488,115,2,998.59,3,3,3,333,9,Potential Loyal
16489,111,4,1595.44,3,4,3,343,10,Potential Loyal
16490,106,3,2122.86,3,4,4,344,11,Loyal Customers
16492,88,13,36467.58,3,5,5,355,13,Loyal Customers
16493,15,9,8865.7,5,5,5,555,15,Champions
16494,233,4,2326.14,2,4,4,244,10,At Risk
16495,121,5,6028.78,3,4,5,345,12,Loyal Customers
16496,625,1,194.92,1,2,1,121,4,Lost
16498,574,1,282.58,1,2,1,121,4,Lost
16499,103,11,28758.35,3,5,5,355,13,Loyal Customers
